"id","event","device","date","timestamp"
"43391","found","00:13:FD:BE:59:BD","2006-02-07T18:49:53+00:00","1139338193"
"43392","lost","00:13:FD:BE:59:BD","2006-02-07T18:50:38+00:00","1139338238"
"43393","found","00:12:37:50:B9:AE","2006-02-07T19:01:08+00:00","1139338868"
"43394","lost","00:12:37:50:B9:AE","2006-02-07T19:02:08+00:00","1139338928"
"43395","found","00:12:47:27:7D:3B","2006-02-07T19:18:09+00:00","1139339889"
"43396","lost","00:12:47:27:7D:3B","2006-02-07T19:18:54+00:00","1139339934"
"43397","found","00:02:C7:4C:6B:2F","2006-02-07T19:22:54+00:00","1139340174"
"43398","lost","00:02:C7:4C:6B:2F","2006-02-07T19:23:39+00:00","1139340219"
"43399","found","00:02:C7:4E:A4:20","2006-02-07T19:26:39+00:00","1139340399"
"43400","lost","00:02:C7:4E:A4:20","2006-02-07T19:27:24+00:00","1139340444"
"43401","found","00:60:57:EC:B7:1B","2006-02-07T19:36:09+00:00","1139340969"
"43402","lost","00:60:57:EC:B7:1B","2006-02-07T19:36:54+00:00","1139341014"
"43403","found","00:12:EE:A5:87:C6","2006-02-07T19:38:39+00:00","1139341119"
"43404","lost","00:12:EE:A5:87:C6","2006-02-07T19:39:24+00:00","1139341164"
"43405","found","00:E0:0C:57:78:C0","2006-02-07T19:43:54+00:00","1139341434"
"43406","found","00:0E:ED:1D:1A:36","2006-02-07T19:44:09+00:00","1139341449"
"43407","lost","00:E0:0C:57:78:C0","2006-02-07T19:44:39+00:00","1139341479"
"43408","lost","00:0E:ED:1D:1A:36","2006-02-07T19:44:54+00:00","1139341494"
"43409","found","00:11:9F:5C:4B:77","2006-02-07T20:03:10+00:00","1139342590"
"43410","lost","00:11:9F:5C:4B:77","2006-02-07T20:03:55+00:00","1139342635"
"43411","found","00:13:FD:B5:C3:7C","2006-02-07T20:09:25+00:00","1139342965"
"43412","lost","00:13:FD:B5:C3:7C","2006-02-07T20:10:10+00:00","1139343010"
"43413","found","00:60:57:BE:83:50","2006-02-07T20:14:25+00:00","1139343265"
"43414","lost","00:60:57:BE:83:50","2006-02-07T20:15:10+00:00","1139343310"
"43415","found","00:60:57:EC:B7:1B","2006-02-07T20:17:40+00:00","1139343460"
"43416","lost","00:60:57:EC:B7:1B","2006-02-07T20:18:25+00:00","1139343505"
"43417","found","00:13:70:B2:1E:0F","2006-02-07T20:19:10+00:00","1139343550"
"43418","lost","00:13:70:B2:1E:0F","2006-02-07T20:19:55+00:00","1139343595"
"43419","found","00:12:47:AD:B4:59","2006-02-07T20:24:41+00:00","1139343881"
"43420","lost","00:12:47:AD:B4:59","2006-02-07T20:25:26+00:00","1139343926"
"43421","found","00:12:EE:69:1A:05","2006-02-07T20:27:41+00:00","1139344061"
"43422","lost","00:12:EE:69:1A:05","2006-02-07T20:28:41+00:00","1139344121"
"43423","found","00:14:A7:68:8A:EE","2006-02-07T20:38:41+00:00","1139344721"
"43424","lost","00:14:A7:68:8A:EE","2006-02-07T20:39:26+00:00","1139344766"
"43425","found","00:12:47:2C:EC:31","2006-02-07T20:53:26+00:00","1139345606"
"43426","lost","00:12:47:2C:EC:31","2006-02-07T20:54:11+00:00","1139345651"
"43427","found","00:12:EE:94:A5:97","2006-02-07T21:04:27+00:00","1139346267"
"43428","lost","00:12:EE:94:A5:97","2006-02-07T21:05:12+00:00","1139346312"
"43429","found","00:11:9F:4F:6D:8B","2006-02-07T21:19:27+00:00","1139347167"
"43430","lost","00:11:9F:4F:6D:8B","2006-02-07T21:20:27+00:00","1139347227"
"43431","found","00:0A:D9:9B:90:C5","2006-02-07T21:25:12+00:00","1139347512"
"43432","lost","00:0A:D9:9B:90:C5","2006-02-07T21:25:57+00:00","1139347557"
"43433","found","00:13:FD:BE:40:B5","2006-02-07T21:49:43+00:00","1139348983"
"43434","lost","00:13:FD:BE:40:B5","2006-02-07T21:50:28+00:00","1139349028"
"43435","found","00:0E:07:C7:9A:ED","2006-02-07T21:53:13+00:00","1139349193"
"43436","found","00:02:C7:4B:9C:5A","2006-02-07T21:53:43+00:00","1139349223"
"43437","lost","00:0E:07:C7:9A:ED","2006-02-07T21:53:58+00:00","1139349238"
"43438","lost","00:02:C7:4B:9C:5A","2006-02-07T21:54:28+00:00","1139349268"
"43439","found","00:11:9F:75:DD:2A","2006-02-07T22:01:44+00:00","1139349704"
"43440","lost","00:11:9F:75:DD:2A","2006-02-07T22:02:29+00:00","1139349749"
"43441","found","00:14:A7:6E:61:C5","2006-02-07T22:45:15+00:00","1139352315"
"43442","lost","00:14:A7:6E:61:C5","2006-02-07T22:46:00+00:00","1139352360"
"43443","found","00:12:EE:3D:F5:BB","2006-02-07T23:25:46+00:00","1139354746"
"43444","lost","00:12:EE:3D:F5:BB","2006-02-07T23:26:31+00:00","1139354791"
"43445","found","00:13:FD:F8:ED:EB","2006-02-07T23:42:32+00:00","1139355752"
"43446","lost","00:13:FD:F8:ED:EB","2006-02-07T23:43:17+00:00","1139355797"
"43447","lost","00:0F:B3:4F:FE:B3","2006-02-08T00:01:47+00:00","1139356907"
"43448","found","00:0E:ED:80:BE:0D","2006-02-08T01:14:20+00:00","1139361260"
"43449","lost","00:0E:ED:80:BE:0D","2006-02-08T01:15:05+00:00","1139361305"
"43450","found","00:0E:07:D6:95:E1","2006-02-08T01:35:05+00:00","1139362505"
"43451","lost","00:0E:07:D6:95:E1","2006-02-08T01:36:20+00:00","1139362580"
"43452","found","00:12:EE:54:A9:6F","2006-02-08T02:03:06+00:00","1139364186"
"43453","lost","00:12:EE:54:A9:6F","2006-02-08T02:03:51+00:00","1139364231"
"43454","found","00:0E:ED:13:86:46","2006-02-08T02:12:07+00:00","1139364727"
"43455","lost","00:0E:ED:13:86:46","2006-02-08T02:13:37+00:00","1139364817"
"43456","found","00:12:EE:34:17:97","2006-02-08T02:50:38+00:00","1139367038"
"43457","lost","00:12:EE:34:17:97","2006-02-08T02:51:23+00:00","1139367083"
"43458","found","00:0E:07:71:39:0A","2006-02-08T05:30:28+00:00","1139376628"
"43459","lost","00:0E:07:71:39:0A","2006-02-08T05:31:13+00:00","1139376673"
"43460","found","00:12:62:0B:13:81","2006-02-08T07:32:02+00:00","1139383922"
"43461","found","00:E0:0C:59:0C:D0","2006-02-08T07:32:47+00:00","1139383967"
"43462","lost","00:12:62:0B:13:81","2006-02-08T07:32:47+00:00","1139383967"
"43463","lost","00:E0:0C:59:0C:D0","2006-02-08T07:33:32+00:00","1139384012"
"43464","found","08:00:1F:35:A4:E3","2006-02-08T07:35:17+00:00","1139384117"
"43465","lost","08:00:1F:35:A4:E3","2006-02-08T07:36:02+00:00","1139384162"
"43466","found","00:11:9F:66:90:4C","2006-02-08T07:52:33+00:00","1139385153"
"43467","lost","00:11:9F:66:90:4C","2006-02-08T07:53:18+00:00","1139385198"
"43468","found","00:15:A0:82:F9:18","2006-02-08T07:56:33+00:00","1139385393"
"43469","lost","00:15:A0:82:F9:18","2006-02-08T07:57:18+00:00","1139385438"
"43470","found","00:0E:6D:24:0E:47","2006-02-08T08:07:03+00:00","1139386023"
"43471","lost","00:0E:6D:24:0E:47","2006-02-08T08:07:48+00:00","1139386068"
"43472","found","00:13:FD:F3:2C:C6","2006-02-08T08:12:03+00:00","1139386323"
"43473","lost","00:13:FD:F3:2C:C6","2006-02-08T08:12:49+00:00","1139386369"
"43474","found","00:12:EE:37:95:AD","2006-02-08T08:14:03+00:00","1139386443"
"43475","lost","00:12:EE:37:95:AD","2006-02-08T08:14:48+00:00","1139386488"
"43476","found","00:E0:0C:50:26:10","2006-02-08T08:19:04+00:00","1139386744"
"43477","lost","00:E0:0C:50:26:10","2006-02-08T08:19:49+00:00","1139386789"
"43478","found","00:0E:6D:12:22:59","2006-02-08T08:26:04+00:00","1139387164"
"43479","found","00:12:37:68:A9:4D","2006-02-08T08:26:19+00:00","1139387179"
"43480","found","00:12:62:07:55:3B","2006-02-08T08:26:19+00:00","1139387179"
"43481","lost","00:0E:6D:12:22:59","2006-02-08T08:26:49+00:00","1139387209"
"43482","lost","00:12:62:07:55:3B","2006-02-08T08:27:04+00:00","1139387224"
"43483","lost","00:12:37:68:A9:4D","2006-02-08T08:28:19+00:00","1139387299"
"43484","found","00:15:A0:88:D8:9F","2006-02-08T08:33:04+00:00","1139387584"
"43485","found","00:11:9F:04:9C:01","2006-02-08T08:33:34+00:00","1139387614"
"43486","found","00:12:62:25:D5:73","2006-02-08T08:34:04+00:00","1139387644"
"43487","lost","00:15:A0:88:D8:9F","2006-02-08T08:34:04+00:00","1139387644"
"43488","lost","00:11:9F:04:9C:01","2006-02-08T08:34:19+00:00","1139387659"
"43489","lost","00:12:62:25:D5:73","2006-02-08T08:34:49+00:00","1139387689"
"43490","found","00:12:EE:68:0F:70","2006-02-08T08:35:34+00:00","1139387734"
"43491","lost","00:12:EE:68:0F:70","2006-02-08T08:36:19+00:00","1139387779"
"43492","found","00:15:A0:41:4F:E9","2006-02-08T08:36:34+00:00","1139387794"
"43493","lost","00:15:A0:41:4F:E9","2006-02-08T08:37:19+00:00","1139387839"
"43494","found","00:12:62:A3:AB:0C","2006-02-08T08:44:34+00:00","1139388274"
"43495","lost","00:12:62:A3:AB:0C","2006-02-08T08:45:19+00:00","1139388319"
"43496","found","00:13:FD:C3:B6:5B","2006-02-08T08:46:04+00:00","1139388364"
"43497","lost","00:13:FD:C3:B6:5B","2006-02-08T08:46:49+00:00","1139388409"
"43498","found","00:0E:6D:69:8C:BA","2006-02-08T08:51:50+00:00","1139388710"
"43499","lost","00:0E:6D:69:8C:BA","2006-02-08T08:52:35+00:00","1139388755"
"43500","found","00:13:FD:7B:C5:11","2006-02-08T08:59:50+00:00","1139389190"
"43501","lost","00:13:FD:7B:C5:11","2006-02-08T09:00:35+00:00","1139389235"
"43502","found","00:08:3C:17:FD:EC","2006-02-08T09:02:35+00:00","1139389355"
"43503","lost","00:08:3C:17:FD:EC","2006-02-08T09:03:20+00:00","1139389400"
"43504","found","00:12:62:E1:C7:D2","2006-02-08T09:04:05+00:00","1139389445"
"43505","found","00:13:70:D2:2B:EF","2006-02-08T09:04:20+00:00","1139389460"
"43506","lost","00:12:62:E1:C7:D2","2006-02-08T09:04:50+00:00","1139389490"
"43507","lost","00:13:70:D2:2B:EF","2006-02-08T09:05:05+00:00","1139389505"
"43508","found","00:0E:6D:5A:57:07","2006-02-08T09:08:05+00:00","1139389685"
"43509","found","00:12:8A:19:B0:0F","2006-02-08T09:08:05+00:00","1139389685"
"43510","lost","00:0E:6D:5A:57:07","2006-02-08T09:08:50+00:00","1139389730"
"43511","lost","00:12:8A:19:B0:0F","2006-02-08T09:08:50+00:00","1139389730"
"43512","found","00:12:EE:77:E8:AD","2006-02-08T09:25:21+00:00","1139390721"
"43513","lost","00:12:EE:77:E8:AD","2006-02-08T09:26:06+00:00","1139390766"
"43514","found","00:13:FD:96:7A:9E","2006-02-08T09:26:51+00:00","1139390811"
"43515","lost","00:13:FD:96:7A:9E","2006-02-08T09:27:36+00:00","1139390856"
"43516","found","00:12:47:B0:4F:4C","2006-02-08T09:29:06+00:00","1139390946"
"43517","lost","00:12:47:B0:4F:4C","2006-02-08T09:29:51+00:00","1139390991"
"43518","found","00:60:57:BE:83:50","2006-02-08T09:36:36+00:00","1139391396"
"43519","lost","00:60:57:BE:83:50","2006-02-08T09:37:21+00:00","1139391441"
"43520","found","00:14:A7:6D:B2:04","2006-02-08T09:38:36+00:00","1139391516"
"43521","lost","00:14:A7:6D:B2:04","2006-02-08T09:39:21+00:00","1139391561"
"43522","found","00:13:6C:32:6D:AA","2006-02-08T09:49:51+00:00","1139392191"
"43523","lost","00:13:6C:32:6D:AA","2006-02-08T09:50:37+00:00","1139392237"
"43524","found","00:0E:9F:15:8D:25","2006-02-08T09:52:07+00:00","1139392327"
"43525","lost","00:0E:9F:15:8D:25","2006-02-08T09:52:52+00:00","1139392372"
"43526","found","08:00:1F:35:A4:E3","2006-02-08T10:00:52+00:00","1139392852"
"43527","lost","08:00:1F:35:A4:E3","2006-02-08T10:01:37+00:00","1139392897"
"43528","found","00:16:20:05:F4:75","2006-02-08T10:05:07+00:00","1139393107"
"43529","lost","00:16:20:05:F4:75","2006-02-08T10:05:52+00:00","1139393152"
"43530","found","00:12:EE:98:F7:71","2006-02-08T10:38:53+00:00","1139395133"
"43531","found","00:13:FD:FA:BB:A8","2006-02-08T10:39:08+00:00","1139395148"
"43532","lost","00:12:EE:98:F7:71","2006-02-08T10:39:38+00:00","1139395178"
"43533","lost","00:13:FD:FA:BB:A8","2006-02-08T10:39:53+00:00","1139395193"
"43534","found","00:12:EE:2F:9A:C3","2006-02-08T10:41:08+00:00","1139395268"
"43535","lost","00:12:EE:2F:9A:C3","2006-02-08T10:41:53+00:00","1139395313"
"43536","found","08:00:1F:35:A4:A8","2006-02-08T10:47:38+00:00","1139395658"
"43537","lost","08:00:1F:35:A4:A8","2006-02-08T10:48:23+00:00","1139395703"
"43538","found","00:12:EE:69:1A:05","2006-02-08T10:50:08+00:00","1139395808"
"43539","lost","00:12:EE:69:1A:05","2006-02-08T10:50:53+00:00","1139395853"
"43540","found","00:12:62:A3:C6:2D","2006-02-08T10:52:54+00:00","1139395974"
"43541","found","00:12:62:A6:52:C4","2006-02-08T10:53:09+00:00","1139395989"
"43542","lost","00:12:62:A3:C6:2D","2006-02-08T10:53:54+00:00","1139396034"
"43543","lost","00:12:62:A6:52:C4","2006-02-08T10:53:54+00:00","1139396034"
"43544","found","08:00:1F:35:A4:A8","2006-02-08T10:57:09+00:00","1139396229"
"43545","lost","08:00:1F:35:A4:A8","2006-02-08T10:57:54+00:00","1139396274"
"43546","found","00:12:62:D7:6F:EE","2006-02-08T10:58:24+00:00","1139396304"
"43547","lost","00:12:62:D7:6F:EE","2006-02-08T10:59:09+00:00","1139396349"
"43548","found","00:13:70:06:F6:FD","2006-02-08T11:01:39+00:00","1139396499"
"43549","lost","00:13:70:06:F6:FD","2006-02-08T11:02:24+00:00","1139396544"
"43550","found","00:12:EE:2F:9A:C3","2006-02-08T11:03:09+00:00","1139396589"
"43551","lost","00:12:EE:2F:9A:C3","2006-02-08T11:03:54+00:00","1139396634"
"43552","found","00:13:FD:FA:BB:A8","2006-02-08T11:06:24+00:00","1139396784"
"43553","lost","00:13:FD:FA:BB:A8","2006-02-08T11:07:09+00:00","1139396829"
"43554","found","00:15:B9:46:6A:4A","2006-02-08T11:11:54+00:00","1139397114"
"43555","lost","00:15:B9:46:6A:4A","2006-02-08T11:12:39+00:00","1139397159"
"43556","found","00:E0:0C:50:26:10","2006-02-08T11:16:09+00:00","1139397369"
"43557","lost","00:E0:0C:50:26:10","2006-02-08T11:16:54+00:00","1139397414"
"43558","found","00:0E:07:91:E5:3A","2006-02-08T11:20:09+00:00","1139397609"
"43559","lost","00:0E:07:91:E5:3A","2006-02-08T11:20:54+00:00","1139397654"
"43560","found","00:16:4E:D4:D9:B3","2006-02-08T11:33:10+00:00","1139398390"
"43561","lost","00:16:4E:D4:D9:B3","2006-02-08T11:33:55+00:00","1139398435"
"43562","found","00:08:26:17:1B:FB","2006-02-08T11:36:55+00:00","1139398615"
"43563","lost","00:08:26:17:1B:FB","2006-02-08T11:37:40+00:00","1139398660"
"43564","found","00:16:4E:D4:D9:B3","2006-02-08T11:38:40+00:00","1139398720"
"43565","lost","00:16:4E:D4:D9:B3","2006-02-08T11:39:25+00:00","1139398765"
"43566","found","08:00:1F:35:A4:92","2006-02-08T11:42:25+00:00","1139398945"
"43567","lost","08:00:1F:35:A4:92","2006-02-08T11:43:10+00:00","1139398990"
"43568","found","00:15:A0:41:D9:D0","2006-02-08T11:46:10+00:00","1139399170"
"43569","lost","00:15:A0:41:D9:D0","2006-02-08T11:46:55+00:00","1139399215"
"43570","found","00:13:6C:3E:31:EA","2006-02-08T11:51:40+00:00","1139399500"
"43571","lost","00:13:6C:3E:31:EA","2006-02-08T11:52:25+00:00","1139399545"
"43572","found","00:08:3F:17:F2:EE","2006-02-08T11:54:41+00:00","1139399681"
"43573","found","00:E0:0C:57:7E:0F","2006-02-08T11:54:56+00:00","1139399696"
"43574","lost","00:08:3F:17:F2:EE","2006-02-08T11:55:26+00:00","1139399726"
"43575","lost","00:E0:0C:57:7E:0F","2006-02-08T11:55:41+00:00","1139399741"
"43576","found","08:00:37:35:10:82","2006-02-08T12:04:41+00:00","1139400281"
"43577","lost","08:00:37:35:10:82","2006-02-08T12:05:26+00:00","1139400326"
"43578","found","00:12:47:CE:6D:3E","2006-02-08T12:05:41+00:00","1139400341"
"43579","found","00:13:70:E6:AD:F6","2006-02-08T12:06:11+00:00","1139400371"
"43580","lost","00:12:47:CE:6D:3E","2006-02-08T12:06:26+00:00","1139400386"
"43581","lost","00:13:70:E6:AD:F6","2006-02-08T12:06:56+00:00","1139400416"
"43582","found","00:13:70:E6:CC:15","2006-02-08T12:08:11+00:00","1139400491"
"43583","lost","00:13:70:E6:CC:15","2006-02-08T12:08:56+00:00","1139400536"
"43584","found","00:15:A0:86:06:2D","2006-02-08T12:10:41+00:00","1139400641"
"43585","found","00:0E:6D:51:0A:AF","2006-02-08T12:10:56+00:00","1139400656"
"43586","found","00:15:DE:8C:37:41","2006-02-08T12:11:26+00:00","1139400686"
"43587","lost","00:15:A0:86:06:2D","2006-02-08T12:11:26+00:00","1139400686"
"43588","lost","00:0E:6D:51:0A:AF","2006-02-08T12:11:41+00:00","1139400701"
"43589","lost","00:15:DE:8C:37:41","2006-02-08T12:12:11+00:00","1139400731"
"43590","found","00:0E:07:6C:9C:7A","2006-02-08T12:13:26+00:00","1139400806"
"43591","lost","00:0E:07:6C:9C:7A","2006-02-08T12:14:11+00:00","1139400851"
"43592","found","00:12:EE:94:1E:39","2006-02-08T12:16:26+00:00","1139400986"
"43593","lost","00:12:EE:94:1E:39","2006-02-08T12:17:11+00:00","1139401031"
"43594","found","00:12:37:45:B5:88","2006-02-08T12:28:42+00:00","1139401722"
"43595","found","00:08:3F:17:F2:EE","2006-02-08T12:28:57+00:00","1139401737"
"43596","lost","00:12:37:45:B5:88","2006-02-08T12:29:27+00:00","1139401767"
"43597","lost","00:08:3F:17:F2:EE","2006-02-08T12:29:42+00:00","1139401782"
"43598","found","00:12:EE:94:1E:39","2006-02-08T12:36:57+00:00","1139402217"
"43599","found","00:12:37:68:A9:4D","2006-02-08T12:37:42+00:00","1139402262"
"43600","lost","00:12:EE:94:1E:39","2006-02-08T12:37:42+00:00","1139402262"
"43601","lost","00:12:37:68:A9:4D","2006-02-08T12:38:27+00:00","1139402307"
"43602","found","08:00:1F:35:A4:ED","2006-02-08T12:45:12+00:00","1139402712"
"43603","lost","08:00:1F:35:A4:ED","2006-02-08T12:45:57+00:00","1139402757"
"43604","found","00:15:DE:05:4C:07","2006-02-08T12:46:57+00:00","1139402817"
"43605","lost","00:15:DE:05:4C:07","2006-02-08T12:47:57+00:00","1139402877"
"43606","found","00:12:EE:7C:14:42","2006-02-08T12:55:28+00:00","1139403328"
"43607","lost","00:12:EE:7C:14:42","2006-02-08T12:56:13+00:00","1139403373"
"43608","found","00:12:62:01:16:BB","2006-02-08T12:59:13+00:00","1139403553"
"43609","lost","00:12:62:01:16:BB","2006-02-08T12:59:58+00:00","1139403598"
"43610","found","00:12:47:E7:30:DF","2006-02-08T13:01:43+00:00","1139403703"
"43611","lost","00:12:47:E7:30:DF","2006-02-08T13:02:28+00:00","1139403748"
"43612","found","00:15:A0:45:4D:1C","2006-02-08T13:03:28+00:00","1139403808"
"43613","lost","00:15:A0:45:4D:1C","2006-02-08T13:04:13+00:00","1139403853"
"43614","found","00:60:57:9B:56:A1","2006-02-08T13:06:13+00:00","1139403973"
"43615","lost","00:60:57:9B:56:A1","2006-02-08T13:06:58+00:00","1139404018"
"43616","found","00:0E:07:B6:88:94","2006-02-08T13:07:28+00:00","1139404048"
"43617","lost","00:0E:07:B6:88:94","2006-02-08T13:08:13+00:00","1139404093"
"43618","found","00:12:EE:7C:14:42","2006-02-08T13:16:43+00:00","1139404603"
"43619","lost","00:12:EE:7C:14:42","2006-02-08T13:17:28+00:00","1139404648"
"43620","found","00:12:62:E2:C3:06","2006-02-08T13:21:43+00:00","1139404903"
"43621","lost","00:12:62:E2:C3:06","2006-02-08T13:22:28+00:00","1139404948"
"43622","found","00:15:A0:80:7F:28","2006-02-08T13:24:28+00:00","1139405068"
"43623","lost","00:15:A0:80:7F:28","2006-02-08T13:25:14+00:00","1139405114"
"43624","found","00:14:A7:72:CF:C7","2006-02-08T13:27:59+00:00","1139405279"
"43625","lost","00:14:A7:72:CF:C7","2006-02-08T13:28:59+00:00","1139405339"
"43626","found","00:14:A7:72:CF:C7","2006-02-08T13:29:44+00:00","1139405384"
"43627","lost","00:14:A7:72:CF:C7","2006-02-08T13:30:59+00:00","1139405459"
"43628","found","00:12:62:07:55:3B","2006-02-08T13:32:44+00:00","1139405564"
"43629","found","00:14:A7:72:CF:C7","2006-02-08T13:33:14+00:00","1139405594"
"43630","lost","00:12:62:07:55:3B","2006-02-08T13:33:29+00:00","1139405609"
"43631","found","00:13:6C:0D:61:2D","2006-02-08T13:33:59+00:00","1139405639"
"43632","found","00:13:70:A8:3E:7D","2006-02-08T13:33:59+00:00","1139405639"
"43633","lost","00:14:A7:72:CF:C7","2006-02-08T13:33:59+00:00","1139405639"
"43634","lost","00:13:6C:0D:61:2D","2006-02-08T13:34:44+00:00","1139405684"
"43635","lost","00:13:70:A8:3E:7D","2006-02-08T13:34:44+00:00","1139405684"
"43636","found","00:14:A7:72:CF:C7","2006-02-08T13:34:59+00:00","1139405699"
"43637","lost","00:14:A7:72:CF:C7","2006-02-08T13:35:44+00:00","1139405744"
"43638","found","00:14:A7:72:CF:C7","2006-02-08T13:37:44+00:00","1139405864"
"43639","lost","00:14:A7:72:CF:C7","2006-02-08T13:38:29+00:00","1139405909"
"43640","found","00:14:A7:72:CF:C7","2006-02-08T13:40:14+00:00","1139406014"
"43641","lost","00:14:A7:72:CF:C7","2006-02-08T13:40:59+00:00","1139406059"
"43642","found","00:12:EE:2F:9A:C3","2006-02-08T13:42:59+00:00","1139406179"
"43643","found","00:60:57:7F:B2:B7","2006-02-08T13:43:14+00:00","1139406194"
"43644","lost","00:12:EE:2F:9A:C3","2006-02-08T13:43:59+00:00","1139406239"
"43645","lost","00:60:57:7F:B2:B7","2006-02-08T13:43:59+00:00","1139406239"
"43646","found","00:15:A0:84:D0:02","2006-02-08T13:44:29+00:00","1139406269"
"43647","lost","00:15:A0:84:D0:02","2006-02-08T13:45:14+00:00","1139406314"
"43648","found","00:14:A7:72:CF:C7","2006-02-08T13:46:44+00:00","1139406404"
"43649","found","00:0E:07:9C:02:4C","2006-02-08T13:46:59+00:00","1139406419"
"43650","lost","00:14:A7:72:CF:C7","2006-02-08T13:47:29+00:00","1139406449"
"43651","lost","00:0E:07:9C:02:4C","2006-02-08T13:47:44+00:00","1139406464"
"43652","found","00:60:57:BE:83:50","2006-02-08T13:48:14+00:00","1139406494"
"43653","lost","00:60:57:BE:83:50","2006-02-08T13:48:59+00:00","1139406539"
"43654","found","00:14:A7:72:CF:C7","2006-02-08T13:54:14+00:00","1139406854"
"43655","lost","00:14:A7:72:CF:C7","2006-02-08T13:55:45+00:00","1139406945"
"43656","found","00:02:EE:65:4C:2C","2006-02-08T14:03:45+00:00","1139407425"
"43657","lost","00:02:EE:65:4C:2C","2006-02-08T14:04:30+00:00","1139407470"
"43658","found","00:12:62:C4:5C:4E","2006-02-08T14:12:15+00:00","1139407935"
"43659","lost","00:12:62:C4:5C:4E","2006-02-08T14:13:00+00:00","1139407980"
"43660","found","00:15:2A:1F:C9:9A","2006-02-08T14:14:00+00:00","1139408040"
"43661","lost","00:15:2A:1F:C9:9A","2006-02-08T14:14:45+00:00","1139408085"
"43662","found","00:12:EE:35:A1:7D","2006-02-08T14:20:00+00:00","1139408400"
"43663","lost","00:12:EE:35:A1:7D","2006-02-08T14:20:45+00:00","1139408445"
"43664","found","00:E0:0C:58:18:E1","2006-02-08T14:24:45+00:00","1139408685"
"43665","lost","00:E0:0C:58:18:E1","2006-02-08T14:25:30+00:00","1139408730"
"43666","found","00:0E:07:5B:F5:2F","2006-02-08T14:27:31+00:00","1139408851"
"43667","lost","00:0E:07:5B:F5:2F","2006-02-08T14:28:16+00:00","1139408896"
"43668","found","00:14:A7:72:CF:C7","2006-02-08T14:40:31+00:00","1139409631"
"43669","lost","00:14:A7:72:CF:C7","2006-02-08T14:41:16+00:00","1139409676"
"43670","found","00:16:20:0B:AD:5E","2006-02-08T14:45:01+00:00","1139409901"
"43671","lost","00:16:20:0B:AD:5E","2006-02-08T14:45:46+00:00","1139409946"
"43672","found","00:09:2D:04:8A:67","2006-02-08T14:49:01+00:00","1139410141"
"43673","lost","00:09:2D:04:8A:67","2006-02-08T14:49:46+00:00","1139410186"
"43674","found","00:E0:03:35:59:09","2006-02-08T14:59:02+00:00","1139410742"
"43675","lost","00:E0:03:35:59:09","2006-02-08T14:59:47+00:00","1139410787"
"43676","found","00:12:47:93:BD:AD","2006-02-08T15:02:02+00:00","1139410922"
"43677","found","00:12:47:E0:50:8C","2006-02-08T15:02:02+00:00","1139410922"
"43678","lost","00:12:47:93:BD:AD","2006-02-08T15:02:47+00:00","1139410967"
"43679","lost","00:12:47:E0:50:8C","2006-02-08T15:02:47+00:00","1139410967"
"43680","found","00:15:A0:80:F8:6E","2006-02-08T15:03:32+00:00","1139411012"
"43681","lost","00:15:A0:80:F8:6E","2006-02-08T15:04:17+00:00","1139411057"
"43682","found","00:12:62:DB:BA:BB","2006-02-08T15:05:17+00:00","1139411117"
"43683","lost","00:12:62:DB:BA:BB","2006-02-08T15:06:02+00:00","1139411162"
"43684","found","00:02:C7:4E:A4:20","2006-02-08T15:12:47+00:00","1139411567"
"43685","lost","00:02:C7:4E:A4:20","2006-02-08T15:13:32+00:00","1139411612"
"43686","found","00:0E:07:71:39:0A","2006-02-08T15:14:17+00:00","1139411657"
"43687","lost","00:0E:07:71:39:0A","2006-02-08T15:15:02+00:00","1139411702"
"43688","found","00:12:EE:69:BE:38","2006-02-08T15:17:02+00:00","1139411822"
"43689","lost","00:12:EE:69:BE:38","2006-02-08T15:17:47+00:00","1139411867"
"43690","found","00:13:70:E6:AD:0B","2006-02-08T15:23:32+00:00","1139412212"
"43691","lost","00:13:70:E6:AD:0B","2006-02-08T15:24:17+00:00","1139412257"
"43692","found","00:0E:6D:79:3B:25","2006-02-08T15:24:47+00:00","1139412287"
"43693","lost","00:0E:6D:79:3B:25","2006-02-08T15:26:17+00:00","1139412377"
"43694","found","00:13:FD:BE:59:BD","2006-02-08T15:40:48+00:00","1139413248"
"43695","lost","00:13:FD:BE:59:BD","2006-02-08T15:41:33+00:00","1139413293"
"43696","found","00:14:A7:68:DD:1D","2006-02-08T15:50:03+00:00","1139413803"
"43697","lost","00:14:A7:68:DD:1D","2006-02-08T15:50:48+00:00","1139413848"
"43698","found","00:09:2D:60:90:03","2006-02-08T15:51:33+00:00","1139413893"
"43699","lost","00:09:2D:60:90:03","2006-02-08T15:52:18+00:00","1139413938"
"43700","found","00:12:62:E5:A2:3C","2006-02-08T15:54:03+00:00","1139414043"
"43701","lost","00:12:62:E5:A2:3C","2006-02-08T15:54:48+00:00","1139414088"
"43702","found","00:15:A0:7B:FA:3E","2006-02-08T16:03:49+00:00","1139414629"
"43703","lost","00:15:A0:7B:FA:3E","2006-02-08T16:04:34+00:00","1139414674"
"43704","found","00:60:57:E5:13:42","2006-02-08T16:09:04+00:00","1139414944"
"43705","lost","00:60:57:E5:13:42","2006-02-08T16:09:49+00:00","1139414989"
"43706","found","00:11:9F:76:52:D1","2006-02-08T16:26:04+00:00","1139415964"
